No	GRDC_No	lat	lon	newlat	newlon	GRDCarea	area	UPS_Indicator	dist_Indicator	Indicator
3537	2998347	62.78	148.17	62.7875	148.16666666666666	65.1	59.179745	9.0940941313994	9.060949177652416	27.21599248670423
3538	2998450	69.17	154.5	69.18416666666667	154.49	29000.0	29954.193	3.290321928879303	19.14395988295003	41.57824169477936
3539	2998451	68.5	153.42	68.4475	153.3708333333333	17700.0	18173.725	2.676410222457637	79.40831190750752	42.3805661762114
3540	2998454	62.1	150.67	62.10333333333333	150.67083333333332	13600.0	13405.629	1.4291992187499991	3.793257175568248	9.015713569886495
3541	2998500	67.47	153.69	67.44333333333333	153.71583333333334	361000.0	370419.12	2.6091759002770054	40.989071714299655	23.103711757426833
3542	2998502	62.43	152.3	62.44166666666666	152.3	99400.0	99559.586	0.16054923289738898	12.88	25.92054923289739
3543	2998504	61.65	148.83	61.64833333333333	148.8325	50100.0	49911.293	0.37666074101796454	3.3171071734268702	7.010875087871705
3544	2998505	62.12	148.47	62.11666666666667	148.465	43600.0	42386.766	2.7826476490825702	6.6342143468537405	16.05107634279005
3545	2998510	68.73	158.72	68.7125	158.72	526000.0	530685.6	0.8908032319391745	19.32	39.530803231939174
3546	2998511	62.83	146.62	62.82833333333333	146.62	9560.0	9414.094	1.5262160041841	1.84	5.2062160041841
3547	2998520	61.88	153.0	61.88583333333334	153.0	9090.0	9331.305	2.6546170242024214	6.44	15.534617024202422
3548	2998522	61.88	152.98	61.8825	152.98916666666665	11.1	10.855392	2.203671567074883	10.48961391091207	23.182899388899024
3549	2998523	61.5	152.22	61.5	152.21916666666667	10.6	11.448587	8.005541675495653	0.92	9.845541675495653
3550	2998524	61.87	152.47	61.7825	152.36583333333334	183.0	139.42216	23.813024635523394	150.18841499929349	61.36012838534677
3551	2998530	62.17	152.65	62.16833333333334	152.65	22.7	23.56725	3.8204814894083894	1.84	7.50048148940839
3552	2998540	62.27	151.7	62.263333333333335	151.7	740.0	734.5032	0.7428143475506799	7.36	15.46281434755068
3553	2998547	61.78	149.83	61.778333333333336	149.83	71.4	73.130844	2.42415142326462	1.84	6.10415142326462
3554	2998548	61.77	149.82	61.77333333333333	149.82416666666666	664.0	671.359	1.1082844561841165	5.890874298438221	12.89003305306056
3555	2998550	61.43	149.47	61.435	149.475	56300.0	5813.83	89.67348121114564	1007.8064588642994	341.6250959272205
3556	2998551	61.13	149.67	61.141666666666666	149.67	3490.0	3874.1667	11.007643210512175	12.88	36.767643210512176
3557	2998552	61.43	149.45	61.435	149.43833333333333	185.0	185.44655	0.24137754698057012	14.013022514789592	28.267422576559753
3558	2998553	60.93	149.75	60.93333333333333	149.755	120.0	120.87405	0.7283719380696718	6.6342143468537405	13.996800631777152
3559	2998555	61.33	148.82	61.332499999999996	148.8225	2110.0	2046.0343	3.031549679724521	3.9032294321497423	10.838008544024007
3560	2998556	61.37	148.78	61.36083333333333	148.77833333333334	1820.0	1826.226	0.3420852828811771	10.285912696499034	20.913910675879244
3561	2998557	61.28	149.03	61.2825	149.03333333333333	42.5	43.40056	2.1189611098345607	4.6000000000000005	11.31896110983456
3562	2998558	61.28	149.03	61.28333333333333	149.03333333333333	84.0	86.78109	3.3108211698986256	5.20430590953299	13.719432988964606
3563	2998560	61.9	147.42	61.90083333333333	147.42083333333332	10300.0	10501.897	1.9601695236650452	1.3010764773832475	4.56232247843154
3564	2998561	61.88	147.42	61.877500000000005	147.42	195.0	195.3414	0.1750769981971212	2.7600000000000002	5.695076998197122
3565	2998564	61.75	146.0	61.77	146.00916666666666	3220.0	3019.39	6.230127559685561	24.288696959697116	18.37447603953412
3566	2998565	61.67	147.85	61.67	147.85833333333332	151.0	144.34004	4.410568136253101	9.200000000000001	22.810568136253103
3567	2998566	61.5	148.17	61.495	148.14	441.0	438.1713	0.6414296675701481	33.57684916724617	17.429854251193234
3568	2998610	72.23	143.0	72.33833333333334	143.095	101.0	88.85919	12.020602084622523	159.07223013461527	51.78865961827634
3569	2998701	67.25	167.97	67.25333333333333	167.97333333333333	8180.0	8219.367	0.48126146088018906	5.20430590953299	10.889873279946169
3570	2998702	68.1	164.17	68.11333333333333	164.1808333333333	30000.0	29984.943	0.05018880208332854	18.96628587784124	37.98276055776581
3571	2998705	67.2	167.87	67.1975	167.87333333333333	1020.0	1016.3321	0.35959879557291297	4.6000000000000005	9.559598795572914
3572	2998710	68.47	163.93	68.46416666666667	163.93	12000.0	12108.419	0.9034912109374904	6.44	13.783491210937491
3573	2998715	66.53	164.28	66.5625	164.24083333333334	71.0	68.18471	3.965200504786537	56.18782786333709	32.05911443645508
3574	2998720	68.15	161.1667	68.155	161.17003333333332	49600.0	49206.85	0.7926379788306459	6.6342143468537405	14.061066672538127
3575	2998730	63.32	158.43	63.3125	158.44	3710.0	3641.9795	1.833436868261451	13.8	29.433436868261452
3576	2998735	65.67	162.43	65.66416666666667	162.4275	15700.0	15590.366	0.6983043889331242	7.006511257394796	14.711326903722716
3577	2998736	66.5	160.72	66.505	160.72666666666666	4300.0	4323.847	0.5545853015988422	9.200000000000001	18.954585301598843
3578	2998737	66.52	160.8	66.50999999999999	160.80666666666667	1480.0	1484.334	0.2928367820945965	13.268428693707481	26.82969416950956
3579	2998738	67.57	160.72	67.57833333333333	160.71083333333334	141.0	139.4027	1.1328406367741573	13.676783247533026	28.48640713184021
3580	2998740	67.13	156.58	67.1325	156.58	15400.0	15370.242	0.19323254870129425	2.7600000000000002	5.713232548701295
3581	2998750	64.88	153.7	64.88916666666667	153.70749999999998	2300.0	2297.0574	0.12794030230978137	13.075656771267743	26.279253844845268
3582	2998751	64.87	153.68	64.8775	153.67666666666668	117.0	110.943886	5.176165980151581	9.060949177652416	23.298064335456413
3583	2998800	68.53	174.15	68.525	174.15	6810.0	6808.661	0.01966031112334843	5.5200000000000005	11.059660311123348
3584	2998801	68.52	174.18	68.50999999999999	174.17666666666668	29.0	28.159712	2.897545387004985	11.637181789419637	26.17190896584426
3585	2999100	69.77	135.23	69.77	135.19583333333333	216000.0	217109.75	0.5137731481481556	37.72	19.373773148148153
3586	2999110	70.75	136.08	70.75	136.08	224000.0	223373.28	0.2797851562500009	0.0	0.2797851562500009
3587	2999111	69.77	135.23	69.77	135.19583333333333	216000.0	217109.75	0.5137731481481556	37.72	19.373773148148153
3588	2999112	67.34	133.38	67.46583333333334	133.26416666666665	45300.0	44912.01	0.8564862720750521	188.81753308419218	48.0608695431231
3589	2999140	69.51	132.07	69.5	132.09	10800.0	1574.8877	85.41770652488427	1024.6861904715977	341.5892541427837
3590	2999150	71.97	114.08	71.98083333333334	114.07083333333333	78800.0	78503.76	0.37594186230964777	15.667035456652291	31.71001277561423
3591	2999151	70.13	113.97	70.13333333333333	113.99	20300.0	20264.883	0.17299107142857428	22.38456611149745	44.942123294423475
3592	2999460	67.1	133.91	67.1	133.91	16700.0	0.0033545184	99.99997991306321	1000.0	349.9999799130632
3593	2999461	67.12	132.13	67.13083333333334	132.1225	23900.0	23634.135	1.112406838389124	14.546477236774546	30.205361311938216
3594	2999470	68.02	135.27	68.0225	135.27166666666668	89600.0	88910.29	0.7697666713169626	3.3171071734268702	7.403981018170703
3595	2999471	67.33	135.6	67.33083333333333	135.6	65500.0	65371.734	0.19582538167939312	0.92	2.035825381679393
3596	2999472	66.8	136.68	66.8025	136.68	52800.0	52626.33	0.3289240056818188	2.7600000000000002	5.84892400568182
3597	2999473	66.4	136.85	66.28416666666668	136.81666666666666	15200.0	25294.562	66.41159539473685	1133.0696599529736	349.6790103829802
3598	2999474	66.75	136.8	66.745	136.8	8290.0	8258.195	0.38365123642942756	5.5200000000000005	11.423651236429428
3599	2999475	67.15	134.67	67.14416666666668	134.67916666666665	7570.0	7577.123	0.09409573150593875	11.995332425572874	24.084760582651686
3600	2999480	68.62	134.12	68.64083333333333	134.10333333333332	40000.0	39615.996	0.9600097656250028	29.454371492191104	15.687195511720555
3601	2999850	71.98	102.47	71.98916666666668	102.46583333333334	275000.0	274431.22	0.20682954545454546	11.116402295707006	22.43963413686856
3602	2999900	71.67	123.98	71.67	123.98	181000.0	0.043414686	99.9999760139857	1000.0	349.9999760139857
3603	2999910	71.85	123.65	71.84916666666666	123.67083333333333	198000.0	197878.61	0.061308396464643256	23.01839264588212	46.098093688228886
3604	2999920	68.62	118.33	68.73166666666667	118.38583333333334	127000.0	127985.26	0.7757935531496063	137.83123013308705	35.233601086421366
3605	2999921	68.1	108.6	68.1	108.6	13700.0	0.009647412	99.99992958093266	1000.0	349.99992958093264
3606	2999922	68.5	112.43	68.50666666666666	112.435	89200.0	88904.37	0.3314269198430475	9.200000000000001	18.73142691984305
3607	3102400	5.63	-76.75	5.6258333333333335	-76.745	1436.0	1567.8682	9.183019781511149	7.1854297018341216	23.55387918517939
3608	3102450	6.57	-76.87	6.571666666666667	-76.87	15509.927498151936	15512.3545	0.015648003743762295	1.84	3.6956480037437625
3609	3102500	6.22	-76.72	6.22	-76.72	9432.0	10443.561	10.72477254956532	0.0	10.72477254956532
3610	3102550	7.23	-76.43	7.224166666666667	-76.43583333333333	3475.0	3335.6855	4.009049010791365	9.107535341682732	22.22411969415683
3611	3102600	5.85	-76.25	5.845	-76.22916666666667	333.0	288.11017	13.480429892783407	23.653126643215693	25.306993214391255
3612	3102650	8.0	-76.25	7.986666666666666	-76.23833333333333	4910.0	4579.67	6.727700165478612	19.559468295431756	45.84663675634212
3613	3103045	3.05	-76.58	3.05	-76.58	159.0	129.3555	18.644340083284195	0.0	18.644340083284195
3614	3103050	2.85	-76.72	2.8325	-76.6975	3853.0	3514.1965	8.793238172771222	31.468841732736212	24.52765903913933
3615	3103055	2.52	-76.38	2.5125	-76.37416666666667	39.0	37.77072	3.1519963191105727	10.48961391091207	24.131224140934712
3616	3103060	2.47	-76.62	2.4633333333333334	-76.625	948.0	719.9072	24.060419138976798	9.200000000000001	42.4604191389768
3617	3103070	4.24	-76.48	4.175833333333333	-76.51666666666667	97.0	97.509476	0.5252326886678427	81.59004841278131	41.3202568950585
3618	3103075	3.23	-76.42	3.23	-76.42083333333333	1572.0	1520.2682	3.2908277050532786	0.92	5.130827705053279
3619	3103090	4.42	-75.88	4.413333333333333	-75.88	1309.0	1671.885	27.722307850697092	7.36	42.44230785069709
3620	3103100	4.88	-75.88	4.8875	-75.87416666666667	22814.0	21859.568	4.183534849763304	10.48961391091207	25.162762671587444
3621	3103110	4.87	-75.62	4.905833333333334	-75.6175	172.0	173.84564	1.0730477266533534	39.656162194544244	20.901128823925475
3622	3103140	5.68	-75.88	5.68	-75.875	690.0	464.88287	32.62567050215127	5.5200000000000005	43.66567050215127
3623	3103150	5.73	-75.6	5.73	-75.6	27452.0	26409.922	3.796000746757977	0.0	3.796000746757977
3624	3103190	7.58	-75.42	7.581666666666667	-75.42083333333333	684.0	955.2283	39.6532560649671	2.0571825392998067	43.767621143566714
3625	3103300	10.27	-74.92	10.265833333333333	-74.905	257438.0	256806.12	0.24544744754076975	17.187018356887855	34.61948416131648
3626	3103350	10.5	-74.13	10.4975	-74.13	992.0	968.9257	2.326036268664944	2.7600000000000002	7.846036268664944
3627	3103400	1.87	-76.23	1.8683333333333334	-76.26	180.0	183.19244	1.773579915364576	33.1710717342687	18.359115782498925
3628	3103420	2.38	-75.92	2.3674999999999997	-75.915	1236.0	1250.9812	1.2120712922228938	14.86305486769123	30.938181027605356
3629	3103430	2.03	-75.77	2.0291666666666663	-75.77083333333333	969.0	1010.6743	4.300755047084626	1.3010764773832475	6.90290800185112
3630	3103440	3.43	-75.62	3.4233333333333333	-75.69583333333334	1058.0	962.1088	9.06343802612536	84.04289381024431	51.084884931247515
3631	3103450	2.9	-75.33	2.9008333333333334	-75.29833333333333	15705.0	14689.501	6.466087382601082	34.97210316809671	23.952138966649436
3632	3103460	3.37	-75.12	3.3691666666666666	-75.12083333333334	2446.0	2713.4126	10.932649127401884	1.3010764773832475	13.53480208216838
3633	3103465	4.43	-75.37	4.422499999999999	-75.36583333333334	994.0	752.8722	24.258330746195924	9.47197972970804	43.202290205612
3634	3103470	4.0	-74.5	4.0008333333333335	-74.49833333333333	957.0	924.3641	3.4102325280009116	2.0571825392998067	7.5245976066005245
3635	3103480	5.78	-74.67	5.775	-74.67583333333333	2121.0	2341.3015	10.386681455533942	8.481980900709457	27.350643256952857
3636	3103490	2.38	-75.92	2.3674999999999997	-75.915	1236.0	1250.9812	1.2120712922228938	14.86305486769123	30.938181027605356
3637	3103500	6.5	-74.38	6.504166666666666	-74.3925	74410.0	74316.35	0.12585463983335599	14.546477236774546	29.21880911338245
3638	3103520	5.2	-74.57	5.1925	-74.57	2498.0	2540.8098	1.7137635889961977	8.280000000000001	18.2737635889962
3639	3103530	5.65	-74.07	5.6475	-74.0625	1607.0	1571.9181	2.183068399482735	8.727886342064727	19.63884108361219
3640	3103550	7.0	-73.0	7.0	-73.0	-999.0	0.016970828	100.00169878159915	1000.0	350.00169878159915
3641	3103560	5.87	-73.7	5.865	-73.69583333333334	2178.0	2255.7341	3.569060186380857	7.1854297018341216	17.9399195900491
3642	3103570	10.1	-73.16	10.183333333333334	-73.20833333333333	256.0	261.20612	2.0336389541625977	106.35454668231162	55.21091229531841
3643	3103580	6.2	-73.17	6.203333333333333	-73.17583333333333	596.0	609.86224	2.3258798074402343	7.417277128434666	17.160434064309566
3644	3103600	6.55	-73.13	6.550833333333333	-73.13	2248.847271683391	2240.7354	0.3607145857806082	0.92	2.2007145857806085
